env/path/root,env/path/name,env/path/client,env/path/param_csv,model/model,model/conv_type,model/pool_type,model/eblock,model/elayer,model/dblock,model/depth,model/width,model/width_scaling,model/kernel_size,model/strides,model/bneck,model/branches,model/order,model/norm,model/activ,model/attn_msk,model/embed,model/loss_weights/ctr,model/loss_weights/euc,model/loss_weights/ned,model/loss_weights/cls_anc,model/loss_weights/cls_unk,model/num_params,train/xs/dat,train/ys/lbl/head,train/ys/lbl/n_classes,train/ys/lbl/loss,train/ys/lbl/metric,train/trainer/seed,train/trainer/n_folds,train/trainer/batch_size,train/trainer/iters,train/trainer/steps,train/trainer/valid_freq,train/trainer/lr,train/trainer/lr_alpha,train/trainer/lr_decay,train/trainer/contrastive_scale,train/trainer/callbacks,train/trainer/log_dir,train/trainer/train_time,history/fold/0/epoch,history/fold/0/loss,history/fold/0/cls_anc_loss,history/fold/0/cls_unk_loss,history/fold/0/ctr_loss,history/fold/0/euc_loss,history/fold/0/ned_loss,history/fold/0/cls_anc_binary_accuracy,history/fold/0/cls_unk_binary_accuracy,history/fold/0/val_loss,history/fold/0/val_cls_anc_loss,history/fold/0/val_cls_unk_loss,history/fold/0/val_ctr_loss,history/fold/0/val_euc_loss,history/fold/0/val_ned_loss,history/fold/0/val_cls_anc_binary_accuracy,history/fold/0/val_cls_unk_binary_accuracy,history/fold/0/lr,history/fold/avg/best/epoch,history/fold/avg/best/loss,history/fold/avg/best/cls_anc_loss,history/fold/avg/best/cls_unk_loss,history/fold/avg/best/ctr_loss,history/fold/avg/best/euc_loss,history/fold/avg/best/ned_loss,history/fold/avg/best/cls_anc_binary_accuracy,history/fold/avg/best/cls_unk_binary_accuracy,history/fold/avg/best/val_loss,history/fold/avg/best/val_cls_anc_loss,history/fold/avg/best/val_cls_unk_loss,history/fold/avg/best/val_ctr_loss,history/fold/avg/best/val_euc_loss,history/fold/avg/best/val_ned_loss,history/fold/avg/best/val_cls_anc_binary_accuracy,history/fold/avg/best/val_cls_unk_binary_accuracy,history/fold/avg/best/lr,train_eval/fold/0/loss,train_eval/fold/0/cls_anc_loss,train_eval/fold/0/cls_unk_loss,train_eval/fold/0/ctr_loss,train_eval/fold/0/euc_loss,train_eval/fold/0/ned_loss,train_eval/fold/0/cls_anc_binary_accuracy,train_eval/fold/0/cls_unk_binary_accuracy,train_eval/fold/avg/last/loss,train_eval/fold/avg/last/cls_anc_loss,train_eval/fold/avg/last/cls_unk_loss,train_eval/fold/avg/last/ctr_loss,train_eval/fold/avg/last/euc_loss,train_eval/fold/avg/last/ned_loss,train_eval/fold/avg/last/cls_anc_binary_accuracy,train_eval/fold/avg/last/cls_unk_binary_accuracy,valid_eval/fold/0/loss,valid_eval/fold/0/cls_anc_loss,valid_eval/fold/0/cls_unk_loss,valid_eval/fold/0/ctr_loss,valid_eval/fold/0/euc_loss,valid_eval/fold/0/ned_loss,valid_eval/fold/0/cls_anc_binary_accuracy,valid_eval/fold/0/cls_unk_binary_accuracy,valid_eval/fold/avg/last/loss,valid_eval/fold/avg/last/cls_anc_loss,valid_eval/fold/avg/last/cls_unk_loss,valid_eval/fold/avg/last/ctr_loss,valid_eval/fold/avg/last/euc_loss,valid_eval/fold/avg/last/ned_loss,valid_eval/fold/avg/last/cls_anc_binary_accuracy,valid_eval/fold/avg/last/cls_unk_binary_accuracy
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,7,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,1,0,0,1,1,"421,073",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/16,0 days 00:46:38,10,1.352348804473877,0.6326949000358582,0.22132039070129395,0.4983333349227905,7.497498989105225,3.881195068359375,0.8399999737739563,0.9416666626930237,1.1950465440750122,0.2802742123603821,0.4164390563964844,0.4983333349227905,14.960248947143555,4.330936908721924,0.8799999952316284,0.8266666531562805,9.999999747378752e-05,10.0,1.352348804473877,0.6326949000358582,0.22132039070129395,0.4983333349227905,7.497498989105225,3.881195068359375,0.8399999737739563,0.9416666626930237,1.1950465440750122,0.2802742123603821,0.4164390563964844,0.4983333349227905,14.960248947143555,4.330936908721924,0.8799999952316284,0.8266666531562805,9.999999747378752e-05,0.08394968509674072,0.04197484254837036,0.04197484254837036,2.5480466295127544e-15,2.8858266929166203e-17,2.065531200910239e-17,0.9990310072898865,0.9990310072898865,0.08394968509674072,0.04197484254837036,0.04197484254837036,2.5480466295127544e-15,2.8858266929166203e-17,2.065531200910239e-17,0.9990310072898865,0.9990310072898865,0.8035138845443726,0.4017569422721863,0.4017569422721863,2.6779774602150646e-15,0.0,0.0,0.834080696105957,0.834080696105957,0.8035138845443726,0.4017569422721863,0.4017569422721863,2.6779774602150646e-15,0.0,0.0,0.834080696105957,0.834080696105957
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,7,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,64,1,0,0,1,1,"423,441",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/18,0 days 00:46:45,4,1.550974726676941,0.6753808856010437,0.35726067423820496,0.5183333158493042,6.083864212036133,3.530031442642212,0.5600000023841858,0.8733333349227905,1.2632262706756592,0.3438100814819336,0.4260825216770172,0.4933333396911621,16.802074432373047,4.745407581329346,0.8299999833106995,0.8133333325386047,9.999999747378752e-05,4.0,1.550974726676941,0.6753808856010437,0.35726067423820496,0.5183333158493042,6.083864212036133,3.530031442642212,0.5600000023841858,0.8733333349227905,1.2632262706756592,0.3438100814819336,0.4260825216770172,0.4933333396911621,16.802074432373047,4.745407581329346,0.8299999833106995,0.8133333325386047,9.999999747378752e-05,0.1037648394703865,0.05188241973519325,0.05188241973519325,2.675087383799033e-15,4.1719427264840328e-16,6.88510400303413e-17,0.9912790656089783,0.9912790656089783,0.1037648394703865,0.05188241973519325,0.05188241973519325,2.675087383799033e-15,4.1719427264840328e-16,6.88510400303413e-17,0.9912790656089783,0.9912790656089783,1.045507550239563,0.5227537751197815,0.5227537751197815,2.7427610811199153e-15,0.0,0.0,0.7802690863609314,0.7802690863609314,1.045507550239563,0.5227537751197815,0.5227537751197815,2.7427610811199153e-15,0.0,0.0,0.7802690863609314,0.7802690863609314
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,7,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,0,0,0,1,1,"421,073",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/17,0 days 00:48:09,10,0.8412551283836365,0.6260896921157837,0.21516552567481995,0.4983333349227905,7.4564924240112305,3.847057342529297,0.8299999833106995,0.9433333277702332,0.7006863355636597,0.3016214668750763,0.3990648686885834,0.4983333349227905,16.35099220275879,4.5979132652282715,0.8899999856948853,0.8450000286102295,9.999999747378752e-05,10.0,0.8412551283836365,0.6260896921157837,0.21516552567481995,0.4983333349227905,7.4564924240112305,3.847057342529297,0.8299999833106995,0.9433333277702332,0.7006863355636597,0.3016214668750763,0.3990648686885834,0.4983333349227905,16.35099220275879,4.5979132652282715,0.8899999856948853,0.8450000286102295,9.999999747378752e-05,0.08898759633302689,0.04449379816651344,0.04449379816651344,2.5310490076019656e-15,6.244667685571074e-17,8.606378349431438e-18,0.998062014579773,0.998062014579773,0.08898759633302689,0.04449379816651344,0.04449379816651344,2.5310490076019656e-15,6.244667685571074e-17,8.606378349431438e-18,0.998062014579773,0.998062014579773,0.812505304813385,0.4062526524066925,0.4062526524066925,2.7528841836307882e-15,0.0,0.0,0.8430493474006653,0.8430493474006653,0.812505304813385,0.4062526524066925,0.4062526524066925,2.7528841836307882e-15,0.0,0.0,0.8430493474006653,0.8430493474006653
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,5,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,64,1,0,0,1,1,"82,721",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/2,0 days 00:48:29,14,1.4928237199783325,0.6299718618392944,0.3461850881576538,0.5166666507720947,3.4801595211029053,2.1511716842651367,0.800000011920929,0.9083333611488342,1.349907636642456,0.38800573348999023,0.47190189361572266,0.49000000953674316,7.245968341827393,2.1726038455963135,0.8299999833106995,0.7866666913032532,8.852928294800222e-05,14.0,1.4928237199783325,0.6299718618392944,0.3461850881576538,0.5166666507720947,3.4801595211029053,2.1511716842651367,0.800000011920929,0.9083333611488342,1.349907636642456,0.38800573348999023,0.47190189361572266,0.49000000953674316,7.245968341827393,2.1726038455963135,0.8299999833106995,0.7866666913032532,8.852928294800222e-05,0.5032777786254883,0.25163888931274414,0.25163888931274414,2.8494719858809065e-15,2.3237225596649883e-17,1.8934035181163245e-17,0.9413759708404541,0.9413759708404541,0.5032777786254883,0.25163888931274414,0.25163888931274414,2.8494719858809065e-15,2.3237225596649883e-17,1.8934035181163245e-17,0.9413759708404541,0.9413759708404541,0.9837483167648315,0.49187415838241577,0.49187415838241577,2.754766714356061e-15,0.0,0.0,0.7443946003913879,0.7443946003913879,0.9837483167648315,0.49187415838241577,0.49187415838241577,2.754766714356061e-15,0.0,0.0,0.7443946003913879,0.7443946003913879
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,64,0,0,0,1,1,"187,905",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/11,0 days 00:48:38,7,0.9630400538444519,0.62934410572052,0.33369603753089905,0.5133333206176758,5.0124287605285645,3.2105021476745605,0.8899999856948853,0.903333306312561,0.8028045892715454,0.33722561597824097,0.46557918190956116,0.5183333158493042,11.346936225891113,3.5268993377685547,0.8700000047683716,0.8083333373069763,9.999999747378752e-05,7.0,0.9630400538444519,0.62934410572052,0.33369603753089905,0.5133333206176758,5.0124287605285645,3.2105021476745605,0.8899999856948853,0.903333306312561,0.8028045892715454,0.33722561597824097,0.46557918190956116,0.5183333158493042,11.346936225891113,3.5268993377685547,0.8700000047683716,0.8083333373069763,9.999999747378752e-05,0.11161680519580841,0.055808402597904205,0.055808402597904205,2.8612910601104194e-15,1.781520855172525e-16,2.9261692840075665e-17,0.9951550364494324,0.9951550364494324,0.11161680519580841,0.055808402597904205,0.055808402597904205,2.8612910601104194e-15,1.781520855172525e-16,2.9261692840075665e-17,0.9951550364494324,0.9951550364494324,0.9134279489517212,0.4567139744758606,0.4567139744758606,2.7992861307890365e-15,0.0,0.0,0.7922272086143494,0.7922272086143494,0.9134279489517212,0.4567139744758606,0.4567139744758606,2.7992861307890365e-15,0.0,0.0,0.7922272086143494,0.7922272086143494
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,5,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,1,0,0,1,1,"81,633",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/0,0 days 00:48:52,19,1.506307601928711,0.6319434642791748,0.35936421155929565,0.5149999856948853,3.0182015895843506,1.9873535633087158,0.7099999785423279,0.9066666960716248,1.405776858329773,0.43838372826576233,0.4590601623058319,0.5083333253860474,5.521724224090576,1.8620752096176147,0.8299999833106995,0.7983333468437195,7.602310506626964e-05,19.0,1.506307601928711,0.6319434642791748,0.35936421155929565,0.5149999856948853,3.0182015895843506,1.9873535633087158,0.7099999785423279,0.9066666960716248,1.405776858329773,0.43838372826576233,0.4590601623058319,0.5083333253860474,5.521724224090576,1.8620752096176147,0.8299999833106995,0.7983333468437195,7.602310506626964e-05,0.6129167079925537,0.30645835399627686,0.30645835399627686,2.893308693758395e-15,2.065531200910239e-17,8.606378349431438e-18,0.9307170510292053,0.9307170510292053,0.6129167079925537,0.30645835399627686,0.30645835399627686,2.893308693758395e-15,2.065531200910239e-17,8.606378349431438e-18,0.9307170510292053,0.9307170510292053,0.9183636903762817,0.45918184518814087,0.45918184518814087,2.8027530366421484e-15,0.0,0.0,0.8101644515991211,0.8101644515991211,0.9183636903762817,0.45918184518814087,0.45918184518814087,2.8027530366421484e-15,0.0,0.0,0.8101644515991211,0.8101644515991211
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,5,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,64,0,0,0,1,1,"82,721",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/3,0 days 00:49:00,15,0.9568983912467957,0.6169417500495911,0.33995646238327026,0.5099999904632568,3.788588047027588,2.340404510498047,0.8999999761581421,0.9100000262260437,0.8678863644599915,0.4247244894504547,0.44316187500953674,0.5016666650772095,7.390886306762695,2.127397060394287,0.8299999833106995,0.8083333373069763,8.587340562371537e-05,15.0,0.9568983912467957,0.6169417500495911,0.33995646238327026,0.5099999904632568,3.788588047027588,2.340404510498047,0.8999999761581421,0.9100000262260437,0.8678863644599915,0.4247244894504547,0.44316187500953674,0.5016666650772095,7.390886306762695,2.127397060394287,0.8299999833106995,0.8083333373069763,8.587340562371537e-05,0.5483251810073853,0.2741625905036926,0.2741625905036926,2.8396792262194628e-15,1.7126697820549593e-16,4.131061740075988e-17,0.9147287011146545,0.9147287011146545,0.5483251810073853,0.2741625905036926,0.2741625905036926,2.8396792262194628e-15,1.7126697820549593e-16,4.131061740075988e-17,0.9147287011146545,0.9147287011146545,1.0092507600784302,0.5046253800392151,0.5046253800392151,2.727286000931816e-15,0.0,0.0,0.738415539264679,0.738415539264679,1.0092507600784302,0.5046253800392151,0.5046253800392151,2.727286000931816e-15,0.0,0.0,0.738415539264679,0.738415539264679
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,5,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,0,0,0,1,1,"81,633",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/1,0 days 00:50:05,19,0.9900920391082764,0.6314343214035034,0.3586575388908386,0.5149999856948853,3.0053791999816895,1.9867262840270996,0.7200000286102295,0.9016666412353516,0.8940889239311218,0.43336161971092224,0.4607272744178772,0.5083333253860474,5.338563442230225,1.7619950771331787,0.8299999833106995,0.7983333468437195,7.602310506626964e-05,19.0,0.9900920391082764,0.6314343214035034,0.3586575388908386,0.5149999856948853,3.0053791999816895,1.9867262840270996,0.7200000286102295,0.9016666412353516,0.8940889239311218,0.43336161971092224,0.4607272744178772,0.5083333253860474,5.338563442230225,1.7619950771331787,0.8299999833106995,0.7983333468437195,7.602310506626964e-05,0.6106734871864319,0.30533674359321594,0.30533674359321594,2.8743410849705296e-15,2.501228736237845e-18,1.7212760007585325e-18,0.9350775480270386,0.9350775480270386,0.6106734871864319,0.30533674359321594,0.30533674359321594,2.8743410849705296e-15,2.501228736237845e-18,1.7212760007585325e-18,0.9350775480270386,0.9350775480270386,0.9151731729507446,0.4575865864753723,0.4575865864753723,2.829284649648995e-15,0.0,0.0,0.8116592168807983,0.8116592168807983,0.9151731729507446,0.4575865864753723,0.4575865864753723,2.829284649648995e-15,0.0,0.0,0.8116592168807983,0.8116592168807983
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,7,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,64,0,0,0,1,1,"423,441",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/19,0 days 00:50:08,7,0.9220758080482483,0.6572110056877136,0.26486480236053467,0.5133333206176758,8.337980270385742,4.632278919219971,0.5699999928474426,0.92166668176651,0.7558000087738037,0.32306045293807983,0.43273961544036865,0.5183333158493042,19.066307067871094,5.231138706207275,0.8899999856948853,0.8116666674613953,9.999999747378752e-05,7.0,0.9220758080482483,0.6572110056877136,0.26486480236053467,0.5133333206176758,8.337980270385742,4.632278919219971,0.5699999928474426,0.92166668176651,0.7558000087738037,0.32306045293807983,0.43273961544036865,0.5183333158493042,19.066307067871094,5.231138706207275,0.8899999856948853,0.8116666674613953,9.999999747378752e-05,0.07875131815671921,0.039375659078359604,0.039375659078359604,2.692027830985882e-15,1.2253332139702399e-16,3.442551339772575e-17,0.9956395626068115,0.9956395626068115,0.07875131815671921,0.039375659078359604,0.039375659078359604,2.692027830985882e-15,1.2253332139702399e-16,3.442551339772575e-17,0.9956395626068115,0.9956395626068115,0.9248594045639038,0.4624297022819519,0.4624297022819519,2.7546811640283882e-15,0.0,0.0,0.8325859308242798,0.8325859308242798,0.9248594045639038,0.4624297022819519,0.4624297022819519,2.7546811640283882e-15,0.0,0.0,0.8325859308242798,0.8325859308242798
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,6,4,1.5,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,64,1,0,0,1,1,"187,905",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/10,0 days 00:51:15,4,1.6273800134658813,0.6640163064002991,0.4450300633907318,0.5183333158493042,3.272665500640869,2.2260117530822754,0.5600000023841858,0.8266666531562805,1.3208038806915283,0.3874133229255676,0.44005700945854187,0.4933333396911621,9.53676986694336,3.654000997543335,0.8399999737739563,0.8199999928474426,9.999999747378752e-05,4.0,1.6273800134658813,0.6640163064002991,0.4450300633907318,0.5183333158493042,3.272665500640869,2.2260117530822754,0.5600000023841858,0.8266666531562805,1.3208038806915283,0.3874133229255676,0.44005700945854187,0.4933333396911621,9.53676986694336,3.654000997543335,0.8399999737739563,0.8199999928474426,9.999999747378752e-05,0.09949151426553726,0.04974575713276863,0.04974575713276863,2.8550706619040207e-15,1.7600044977765918e-16,7.229358706877469e-17,0.9951550364494324,0.9951550364494324,0.09949151426553726,0.04974575713276863,0.04974575713276863,2.8550706619040207e-15,1.7600044977765918e-16,7.229358706877469e-17,0.9951550364494324,0.9951550364494324,0.9349052309989929,0.46745261549949646,0.46745261549949646,2.8270702937666353e-15,0.0,0.0,0.7907324433326721,0.7907324433326721,0.9349052309989929,0.46745261549949646,0.46745261549949646,2.8270702937666353e-15,0.0,0.0,0.7907324433326721,0.7907324433326721
exp,adni,/home/mmorelan/proj/brain/dementia/yml/orig/client-3d-raw.yml,/home/brandon/projects/dementia/exp/adni/csvs/2021-12-29_02-30-40_PST_hyper.csv,ae,conv,conv,conv,1,conv,7,4,2.0,"[3, 3, 3]","[2, 2, 2]",2,4,rnc,bnorm,leaky,softmax,32,1,0,0,1,1,"14,181,649",,encoder_classifier,1,sce,dice,0,1,7,2000,100,1,0.0001,0.25,0.97,5,"['checkpoint', 'lr_scheduler', 'tensorboard', 'hparams']",/home/brandon/projects/dementia/exp/adni/logs/2021-12-29_02-30-40_PST/20,0 days 00:54:03,3,1.351043462753296,0.5753713250160217,0.26900577545166016,0.5066666603088379,8.627910614013672,4.537369728088379,0.8500000238418579,0.8899999856948853,1.3716552257537842,0.3903214633464813,0.511333703994751,0.4699999988079071,22.584205627441406,6.239311695098877,0.8500000238418579,0.7850000262260437,9.999999747378752e-05,3.0,1.351043462753296,0.5753713250160217,0.26900577545166016,0.5066666603088379,8.627910614013672,4.537369728088379,0.8500000238418579,0.8899999856948853,1.3716552257537842,0.3903214633464813,0.511333703994751,0.4699999988079071,22.584205627441406,6.239311695098877,0.8500000238418579,0.7850000262260437,9.999999747378752e-05,0.053578026592731476,0.026789013296365738,0.026789013296365738,2.1221567695673977e-15,1.0548866930532781e-16,2.9261692840075665e-17,0.9985465407371521,0.9985465407371521,0.053578026592731476,0.026789013296365738,0.026789013296365738,2.1221567695673977e-15,1.0548866930532781e-16,2.9261692840075665e-17,0.9985465407371521,0.9985465407371521,0.9493046998977661,0.47465234994888306,0.47465234994888306,2.488293537281647e-15,0.0,0.0,0.8520179390907288,0.8520179390907288,0.9493046998977661,0.47465234994888306,0.47465234994888306,2.488293537281647e-15,0.0,0.0,0.8520179390907288,0.8520179390907288
